Fuel Type Code,Station Name,City,State,Status Code,Latitude,Longitude,Groups With Access Code
ELEC,Liberty,Philadelphia,PA,E,39.92733383,-75.14529419,Public - see hours
ELEC,Center for Innovative Technology Headquarters,Herndon,VA,E,38.96429062,-77.4203949,Public - see hours
ELEC,Gateway Kenosha,Kenosha,WI,E,42.59132004,-87.91448975,Public - see hours
ELEC,MG&E - Hy-Vee Grocery Store,Madison,WI,E,43.11851501,-89.31861877,Public - see hours
ELEC,MG&E - Greenway Station,Middleton,WI,E,43.0906105,-89.52951813,Public - see hours
LPG,Oakes Tire,Oakes,ND,E,46.130323700000005,-98.0906125,Public - see hours
LPG,Empire Gas - Wayne County Propane,Wayne,WV,E,38.221475,-82.442375,Public - call ahead
LPG,AA Bottled Gas Co,Jacksonville,FL,E,30.464938,-81.63283,Public - see hours
ELEC,Georgia Power Headquarters Visitor Parking,Atlanta,GA,E,33.76267,-84.38098000000001,Public - see hours
E85,Valero Corner Store #1062,San Antonio,TX,E,29.4965233,-98.710774,Public - see hours
ELEC,Cole Electric Technology,Atlanta,GA,E,33.7691233,-84.519217,Public - call ahead
ELEC,Spinx,Seneca,SC,E,34.69649506,-82.95207977,Public - see hours
ELEC,Spinx,Greer,SC,E,34.89489746,-82.16209412,Public - see hours
ELEC,Spinx,Columbia,SC,E,34.0423584,-80.93968201,Public - see hours
ELEC,Spinx,Moncks Corner,SC,E,33.20432663,-79.98672485,Public - see hours
ELEC,ScanSource Headquarters,Greenville,SC,E,34.85541153,-82.24766541,Public - see hours
E85,SunValley Market & Deli,Enterprise,AL,E,31.334839000000002,-85.859298,Public - see hours
E85,SunValley Market & Deli,Dothan,AL,E,31.211088,-85.428445,Public - see hours
ELEC,Baker Electric Building,Cleveland,OH,E,41.513801,-81.64287,Public - see hours
ELEC,McDonald's,Huntington,WV,E,38.4171715,-82.456276,Public - see hours
BD,Fermi National Accelerator Laboratory - Fuel Service Center,Batavia,IL,E,41.849009,-88.259439,Private access only
BD,BP,Columbus,OH,E,39.9695327,-83.0983217,Public - credit card at all times
BD,Race In,Hillsville,VA,E,36.7550326,-80.74465179999999,Public - see hours
CNG,Cobb County Public Works,Atlanta,GA,E,33.904683,-84.58219,Private - government only
CNG,Cobb Community Transit,Atlanta,GA,E,33.941641100000005,-84.52852320000001,Private - government only
CNG,Clean Energy -  Valero Cowboys Stadium,Arlington,TX,E,32.74199,-97.08419,Public - credit card at all times
CNG,Clean Energy - Downtown Dallas,Dallas,TX,E,32.7769672,-96.8131767,Public - credit card at all times
CNG,Clean Energy - Parking Spot Houston,Houston,TX,E,29.939604499999998,-95.3271563,Public - credit card at all times
CNG,Perris Union High School District,Perris,CA,E,33.7938625,-117.2322477,Public - credit card at all times
CNG,MarBorg Industries,Santa Barbara,CA,E,34.4182429,-119.68025,Private access only
CNG,Clean Energy - Denver International Airport Concourse B,Denver,CO,E,39.849286,-104.673769,Private access only
CNG,Clean Energy - Denver International Airport Concourse C,Denver,CO,E,39.849286,-104.673769,Private access only
E85,Martinez VA Medical Center,Martinez,CA,E,37.995206,-122.11621799999999,Private access only
E85,National Zoological Park - Smithsonian,Washington,DC,P,38.929970000000004,-77.05510100000001,PLANNED - not yet accessible
E85,U-Gas,Boca Raton,FL,E,26.3868795,-80.0766224,Public - see hours
E85,Charlie Norwood VA Medical Center,Augusta,GA,E,33.466454999999996,-82.028121,Private - government only
E85,Mr. Pete's,Brunswick,GA,E,31.2224816,-81.5239491,Public - see hours
E85,Federal Law Enforcement Training Center,Glynco,GA,E,31.233945000000002,-81.47565300000001,Private - government only
E85,Chevron,Lithia Springs,GA,E,33.767381,-84.65204200000001,Public - see hours
E85,Silver Star Chevron,Newnan,GA,E,33.3832574,-84.81418599999999,Public - see hours
E85,Chevron,Sandy Springs,GA,E,33.924121,-84.377565,Public - see hours
E85,Kum & Go #206,Clive,IA,E,41.607394899999996,-93.735915,Public - see hours
E85,Kum & Go #137,Tiffin,IA,E,41.6966349,-91.6656677,Public - see hours
E85,MotoMart,Evansville,IN,E,37.97718,-87.47478000000001,Public - see hours
E85,Thornton's #54,Louisville,KY,E,38.189244,-85.643438,Public - see hours
E85,Thornton's #159,Louisville,KY,E,38.31183,-85.567542,Public - see hours
E85,Meijer Gas #258,Richmond,KY,E,37.737045,-84.32759920000001,Public - see hours
E85,Kum & Go #571,Mount Vernon,MO,E,37.094333,-93.80899040000001,Public - see hours
E85,Cappy's BP,Ridgeland,MS,E,32.4170942,-90.10634920000001,Public - see hours
E85,White's Service,Atkinson,NE,E,42.5366964,-98.9745813,Public - credit card after hours
E85,Federal Law Enforcement Training Center,Artesia,NM,E,32.857147999999995,-104.412925,Private - government only
E85,Cubby's,Mitchell,SD,E,43.7018949,-98.0487122,Public - see hours
E85,Sam Rayburn Memorial Veterans Center,Bonham,TX,E,33.586087,-96.164113,Private - government only
E85,Dallas VA Medical Center,Dallas,TX,E,32.696397999999995,-96.786858,Private - government only
ELEC,Windhorse Wellness Center,Eustis,FL,E,28.8239994,-81.68876648,Public - see hours
ELEC,Barber Park,Orlando,FL,P,28.497938,-81.32031490000001,PLANNED - not yet accessible
ELEC,Barnett Park,Orlando,FL,P,28.552843,-81.440942,PLANNED - not yet accessible
ELEC,Mark Street Senior Center,Orlando,FL,P,28.557065,-81.377342,PLANNED - not yet accessible
ELEC,Mid Florida Technical School,Orlando,FL,P,28.468533,-81.415521,PLANNED - not yet accessible
ELEC,Orange County Administration Building,Orlando,FL,P,28.539311699999995,-81.37469279999999,PLANNED - not yet accessible
ELEC,Orange County Convention Center,Orlando,FL,P,28.42772,-81.4600167,PLANNED - not yet accessible
ELEC,Orange County Environmental Protection Division,Orlando,FL,P,28.553787,-81.430977,PLANNED - not yet accessible
ELEC,Orange County Fleet Management,Orlando,FL,P,28.500075,-81.432644,PLANNED - not yet accessible
ELEC,Orange County Library - Herndon,Orlando,FL,P,28.552805,-81.331905,PLANNED - not yet accessible
ELEC,Orange County Library - Main,Orlando,FL,P,28.542476,-81.377149,PLANNED - not yet accessible
ELEC,Orange County Library - South Trail,Orlando,FL,P,28.496661,-81.397544,PLANNED - not yet accessible
ELEC,Orange County Library - Southeast,Orlando,FL,P,28.481065,-81.30805500000001,PLANNED - not yet accessible
ELEC,Orange County Library - Washington Park,Orlando,FL,P,28.5283191,-81.44803399999999,PLANNED - not yet accessible
ELEC,Orange County Medical Examiner,Orlando,FL,P,28.5130654,-81.352305,PLANNED - not yet accessible
ELEC,University of Florida IFAS Extension Center,Orlando,FL,P,28.468252000000003,-81.328109,PLANNED - not yet accessible
ELEC,InterPark - South Loop Self-Park Garage,Chicago,IL,E,41.87720108,-87.62998199,Public - see hours
ELEC,InterPark - Theatre District Self-Park Garage,Chicago,IL,E,41.88542938,-87.6290741,Public - see hours
ELEC,French Gerleman,Saint Louis,MO,E,38.6918576,-90.42168620000001,Private access only
ELEC,Duke University Facilities Management - Smith Warehouse Building,Durham,NC,E,36.002119,-78.914857,Private access only
ELEC,Connect By Hertz,Park Ridge,NJ,E,41.04105759,-74.06165314,Private access only
ELEC,Icon Parking,New York,NY,E,40.76324463,-73.98864746,Public - see hours
ELEC,City of Hillsboro,Hillsboro,OR,E,45.522591,-122.988625,Public - see hours
ELEC,City of Hillsboro - Intermodal Transit Facility,Hillsboro,OR,E,45.52056885,-122.9776382,Public - see hours
ELEC,Spinx,Greenville,SC,E,34.85126877,-82.37985229,Public - see hours
ELEC,AMD Lone Star Campus,Austin,TX,P,30.251634999999997,-97.86391400000001,PLANNED - not yet accessible
ELEC,Whole Foods Market,Fairview,TX,E,33.13061142,-96.65667725,Public - see hours
ELEC,Daimler Financial Services,Fort Worth,TX,P,32.97842026,-97.30960083,PLANNED - not yet accessible
ELEC,City of Houston,Houston,TX,E,29.76020432,-95.36894226,Public - see hours
ELEC,Grand Geneva Resort and Spa,Lake Geneva,WI,E,42.61036301,-88.40523529,Public - see hours
ELEC,NRG EV Services,Houston,TX,P,29.741352000000003,-95.411445,PLANNED - not yet accessible
ELEC,Solar Services,Virginia Beach,VA,E,36.81197357,-76.06274414,Public - see hours
ELEC,City of Bellevue City Hall - Public Access,Bellevue,WA,E,47.61481857,-122.19323729999999,Public - see hours
ELEC,Wooden Cross,Woodinville,WA,E,47.75436401,-122.074501,Public - see hours
ELEC,Coulomb Technologies,Campbell,CA,E,37.26119995,-121.95758059999999,Public - see hours
ELEC,Netflix,Los Gatos,CA,E,37.260403000000004,-121.96179199999999,Private access only
ELEC,Fenwick & West,Mountain View,CA,E,37.39113998,-122.08171840000001,Private access only
ELEC,Phoenix Motorcars,Ontario,CA,E,34.05987549,-117.5650558,Public - see hours
ELEC,San Jose Convention Center,San Jose,CA,E,37.32909775,-121.88887790000001,Public - see hours
ELEC,Toyota,Torrance,CA,E,33.85234833,-118.31603999999999,Private access only
ELEC,Toyota,Torrance,CA,E,33.85150909,-118.3174133,Public - see hours
ELEC,Buffalo Wild Wings,Clermont,FL,E,28.53794479,-81.73750305,Public - see hours
ELEC,"Car Charging Group, Inc. - Dania Beach City Hall",Dania Beach,FL,E,26.05107498,-80.14485168,Public - see hours
LPG,City of Santa Monica,Santa Monica,CA,E,34.027909,-118.46756599999999,Private access only
LPG,Michoud Assembly Facility,New Orleans,LA,E,30.019669,-89.919249,Private - government only
LPG,John Ray & Sons,Troy,NY,E,42.7459806,-73.68185140000001,Public - call ahead
LPG,Heims Auto Care,Defreestville,NY,E,42.66053,-73.6928439,Public - call ahead
LPG,Wheelwright,Amsterdam,NY,E,42.937613,-74.17676180000001,Public - see hours
LPG,L & W Landscape,Latham,NY,E,42.7383222,-73.7313104,Public - call ahead
ELEC,Solar Living Institute,Hopland,CA,E,38.9845018,-123.117395,Public - see hours
ELEC,Daniel Corp,Atlanta,GA,E,33.78411865,-84.3828125,Private access only
E85,Gas N Go,Americus,GA,E,32.100565700000004,-84.2440215,Public - see hours
BD,Yokayo Biofuels,Laytonville,CA,E,39.6847995,-123.4791617,Public - see hours
E85,Thornton's QuickCafe & Market,Smyrna,TN,E,35.995438,-86.511884,Public - see hours
E85,Thornton's QuickCafe & Market,Hendersonville,TN,E,36.327259000000005,-86.56280500000001,Public - see hours
E85,Thornton's QuickCafe & Market,Madison,TN,E,36.268415999999995,-86.689441,Public - see hours
E85,Thornton's QuickCafe & Market,Murfreesboro,TN,E,35.846386100000004,-86.40777209999999,Public - see hours
E85,Thornton's QuickCafe & Market,Nashville,TN,E,36.1279761,-86.90751329999999,Public - see hours
ELEC,Ritz Carlton - Charlotte,Charlotte,NC,E,35.22621536,-80.84137726,Public - see hours
BD,Connecticut Department of Transportation,Danbury,CT,E,41.436456799999995,-73.43193459999999,Private - government only
BD,Norwich Public Utilities,Norwich,CT,E,41.52721,-72.06232,Private access only
BD,Saxapahaw General Store,Saxapahaw,NC,E,35.9469684,-79.3178118,Public - card key at all times
LNG,Ryder Systems Inc,Fontana,CA,P,34.060365999999995,-117.493082,PLANNED - not yet accessible
LNG,Ryder Systems Inc,Orange,CA,P,33.8117662,-117.86737,PLANNED - not yet accessible
CNG,Lafayette Consolidated Government,Lafayette,LA,P,30.209862,-92.00237790000001,PLANNED - not yet accessible
CNG,DTE Energy - Allen Rd,Melvindale,MI,E,42.2919702,-83.17690520000001,Public - credit card at all times
CNG,Clean Energy,Saint Ann,MO,P,38.74093,-90.38713299999999,PLANNED - not yet accessible
CNG,Flying J Travel Plaza - CH4 Energy,Salt Lake City,UT,E,40.72719,-111.916598,Public - credit card at all times
LNG,Flying J Travel Plaza - CH4 Energy,Salt Lake City,UT,E,40.72719,-111.916598,Public - credit card at all times
E85,Freedom Valu Center #65,Mahtomedi,MN,E,45.057508,-92.950342,Public - see hours
E85,Freedom Valu Center #55,Maplewood,MN,E,45.028301,-93.0365455,Public - see hours
E85,Conoco Phillips - Crossroads General Store,Bowling Green,MO,E,39.3334786,-91.19501149999999,Public - see hours
E85,Break Time Convenience Store #3125,Poplar Bluff,MO,E,36.790572600000004,-90.4335583,Public - see hours
E85,Arrowwood Prairie Co-op,Carrington,ND,E,47.4487738,-99.11742170000001,Public - see hours
E85,Gordy's Inc,Cassleton,ND,E,46.87558,-97.209464,Public - see hours
E85,Arrowood Prairie Co-op,Cooperstown,ND,E,47.4398859,-98.1299382,Public - credit card at all times
E85,Bordertown USA,South Coffeyville,OK,E,36.99935,-95.55539399999999,Public - credit card after hours
E85,Kum & Go #881,Tulsa,OK,E,36.242114,-95.940445,Public - see hours
E85,Thorntons #602,Nashville,TN,E,36.152695,-86.625704,Public - see hours
E85,Toot N Totum 7 - Phillips 66,Amarillo,TX,E,35.192334,-101.7949469,Public - see hours
E85,Bosselman's Pump & Pantry #16,York,NE,E,40.862846600000005,-97.5930829,Public - see hours
E85,Toot N Totum 7 - Phillips 66,Amarillo,TX,E,35.176787,-101.901894,Public - see hours
E85,Kwik Trip #827,Green Bay,WI,E,44.49794,-88.047556,Public - see hours
E85,Kwik Trip #422,Oak Creek,WI,E,42.8722284,-87.9324956,Public - see hours
E85,Kwik Trip #338,Plover,WI,E,44.4689612,-89.5461125,Public - see hours
E85,Kum & Go #408,Bentonville,AR,E,36.3797347,-94.1774457,Public - see hours
E85,Kum & Go #409,Fayetteville,AR,E,36.0951487,-94.1526953,Public - see hours
E85,Kum & Go #383,Springdale,AR,E,36.196216,-94.142459,Public - see hours
E85,Sunoco,Hialeah Gardens,FL,E,25.883076000000003,-80.36050300000001,Public - see hours
E85,Snapper Creek Service Plaza - Shell,Miami,FL,E,25.769517,-80.316384,Public - see hours
E85,Kum & Go #226,Sioux City,IA,E,42.5048114,-96.4050697,Public - see hours
E85,Kum & Go #572,Urbandale,IA,E,41.6439931,-93.7658969,Public - see hours
E85,Kum & Go #8,West Des Moines,IA,E,41.590157500000004,-93.7132052,Public - see hours
E85,University of Michigan,Ann Arbor,MI,E,42.266439,-83.745825,Private - fleet customers only
E85,Sunoco,Austin,IN,E,38.739790899999996,-85.821228,Public - see hours
ELEC,Farrell and Associates,Portland,OR,E,45.579971,-122.717804,Public - see hours
ELEC,Oregon Museum of Science and Industry (OMSI) - North Parking Lot,Portland,OR,E,45.541345,-122.66190300000001,Public - see hours
ELEC,Portland Development Commission,Portland,OR,E,45.5491267,-122.66148770000001,Private access only
ELEC,Forest Dale Golf Course,Salt Lake City,UT,E,40.7193493,-111.8653879,Public - see hours
ELEC,Liberty Park,Salt Lake City,UT,E,40.746856,-111.876333,Public - see hours
ELEC,Salt Lake City,Salt Lake City,UT,E,40.7628973,-111.8895453,Public - see hours
ELEC,Salt Lake City,Salt Lake City,UT,E,40.766246,-111.890549,Public - see hours
ELEC,Salt Lake City Main Library,Salt Lake City,UT,E,40.760082000000004,-111.884841,Public - see hours
ELEC,Amalgamated Transit Union - Local 1765,Olympia,WA,E,47.037389000000005,-122.895431,Public - see hours
ELEC,Baskin Robbins Ice Cream,Olympia,WA,E,47.0472685,-122.93950840000001,Public - see hours
ELEC,Batteries Plus,Olympia,WA,E,47.039559999999994,-122.937877,Public - see hours
ELEC,Bayview Thriftway,Olympia,WA,E,47.044919,-122.907576,Public - see hours
ELEC,Eastside Big Tom,Olympia,WA,E,47.04578,-122.871901,Public - see hours
ELEC,Group Health Olympia Medical Center,Olympia,WA,E,47.056888,-122.841752,Public - see hours
ELEC,InterCity Transit,Olympia,WA,E,47.044295700000006,-122.85764409999999,Public - see hours
ELEC,Interstate Batteries,Olympia,WA,E,47.0471486,-122.8462977,Public - see hours
ELEC,Les Schwab Tires,Olympia,WA,E,47.045848299999996,-122.90356159999999,Public - call ahead
ELEC,LOTT Alliance,Olympia,WA,E,47.048244,-122.89926100000001,Public - see hours
ELEC,McDonald's,Olympia,WA,E,47.045633,-122.93371599999999,Public - see hours
ELEC,Ralph's Thriftway Classic Creations,Olympia,WA,E,47.0460587,-122.8741557,Public - see hours
ELEC,South Sound Bank,Olympia,WA,E,47.046287899999996,-122.92638999999998,Public - see hours
ELEC,The Evergreen State College,Olympia,WA,E,47.0725625,-122.9779637,Private access only
ELEC,Thurston County Courthouse Complex,Olympia,WA,E,47.029711,-122.91158899999999,Public - see hours
ELEC,Budget Batteries,Tacoma,WA,E,47.231028,-122.48328000000001,Public - see hours
ELEC,Costco,Tumwater,WA,E,46.996336,-122.916699,Public - see hours
ELEC,Department of Labor & Industries/Department of Health/Department of Transportation,Tumwater,WA,E,46.984193,-122.90485600000001,Public - see hours
ELEC,Fuller's Inc Megafoods,Tumwater,WA,E,47.000624,-122.91686999999999,Public - see hours
ELEC,The Hartford Financial Services Group,Hartford,CT,E,41.770428,-72.687141,Private access only
ELEC,Laz Parking,Norwalk,CT,E,41.096718,-73.420868,Public - see hours
ELEC,The Hartford Financial Services Group,Windsor,CT,E,41.879630999999996,-72.729919,Private access only
ELEC,Black & Veatch - Kansas City Power & Light,Leawood,KS,E,38.925144200000005,-94.656242,Public - see hours
ELEC,Johnson County Community College - Kansas City Power & Light,Overland Park,KS,E,38.925949100000004,-94.72831,Public - see hours
ELEC,Oak Park Mall,Overland Park,KS,P,38.9548386,-94.723339,PLANNED - not yet accessible
ELEC,Dearborn City Parking,Dearborn,MI,E,42.32101822,-83.17498016,Public - see hours
ELEC,Miller Parking,Detroit,MI,E,42.32824326,-83.04090118,Public - see hours
ELEC,Westland Colonial Village Apartments,Westland,MI,E,42.34718323,-83.38665771,Public - see hours
ELEC,Commerce Bank - Kansas City Power & Light,Kansas City,MO,E,38.884265899999995,-94.607437,Public - see hours
ELEC,Harley Davidson - Kansas City Power & Light,Kansas City,MO,E,39.29483795,-94.666962,Public - see hours
ELEC,Posty Cards,Kansas City,MO,E,39.0931282,-94.55439758,Public - see hours
ELEC,Union Station - Kansas City Power & Light,Kansas City,MO,E,39.08473969,-94.587158,Public - see hours
ELEC,Consumers Energy,Grand Rapids,MI,E,42.95998764,-85.64437103,Public - see hours
ELEC,Schoolcraft College - North Lot,Livonia,MI,E,42.42222977,-83.43267059,Public - see hours
ELEC,Grand Valley State University - Michigan Alternative and Renewable Energy Center,Muskegon,MI,E,43.24182129,-86.25286102,Public - see hours
ELEC,TSC Michigan Inc,Northville,MI,E,42.39567566,-83.50637817,Public - see hours
ELEC,Studio 9 Salon,Sterling Heights,MI,E,42.57052612,-83.05025482,Public - see hours
ELEC,City of Lee's Summit - Kansas City Power & Light,Lee's Summit,MO,E,38.91413879,-94.37638100000001,Public - see hours
ELEC,Novus - Visitor Parking,Saint Charles,MO,E,38.709225,-90.68293,Private access only
ELEC,Heartland Hospital - Kansas City Power & Light,Saint Joseph,MO,E,39.77393723,-94.769295,Public - see hours
ELEC,SeQuential Biofuels,Eugene,OR,E,44.018403,-123.026227,Public - see hours
CNG,Alagasco Southern Operations Center,Pelham,AL,E,33.343488199999996,-86.78487009999999,Private access only
CNG,Alagasco St. Clair Operations Center,Pell City,AL,E,33.601083,-86.260778,Private access only
ELEC,Courtyard Hadley Amherst - Marriott,Hadley,MA,E,42.36262,-72.5395,Public - see hours
ELEC,Banker's Row Parking Lot,Delray Beach,FL,E,26.465314000000003,-80.072192,Public - see hours
ELEC,Delray Beach Tennis Center,Delray Beach,FL,P,26.462489,-80.075476,PLANNED - not yet accessible
ELEC,Sunation Solar Systems,Oakdale,NY,P,40.74130220000001,-73.12844240000001,PLANNED - not yet accessible
LPG,Fuel Mart,Commerce,GA,E,34.2306,-83.4995,Public - see hours
E85,Team C B Chevron,Phoenix,AZ,E,33.406813,-111.978895,Public - see hours
LPG,Baker Equipment,Richmond,VA,E,37.569218,-77.476058,Public - call ahead
E85,Eastport Valero,Eastport,NY,E,40.8254315,-72.7446251,Public - see hours
LPG,Synergy Gas Corp,Medford,NY,E,40.8324279,-72.99562370000001,Public - see hours
BD,Redstone Arsenal - Marshall Space Flight Center,Huntsville,AL,E,34.666376,-86.629515,Private access only
BD,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.316229,-117.30313899999999,Private access only
BD,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.296709,-117.341645,Private access only
BD,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.396840000000005,-117.52603300000001,Private access only
BD,Marine Corps Blount Island Command,Jacksonville,FL,E,30.404351000000002,-81.52391899999999,Private access only
BD,Koko Marina 76,Honolulu,HI,E,21.278056,-157.703656,Public - see hours
BD,Pacific Biodiesel - Burt's Service,Honolulu,HI,E,21.3318025,-157.8660245,Public - see hours
BD,Pacific Biodiesel - Kaneohe Bay 76,Kaneohe,HI,E,21.421946300000002,-157.80289390000002,Public - see hours
BD,Maybee Marathon,Maybee,MI,E,41.9883741,-83.45545870000001,Public - see hours
BD,North Dixie BP,Monroe,MI,E,41.9300223,-83.34591359999999,Public - see hours
BD,Vriesland Country Store,Zeeland,MI,E,42.8112613,-85.9407973,Public - see hours
BD,Vancouver Shell,Vancouver,WA,E,45.678374,-122.62606799999999,Public - see hours
CNG,Washington City Fleet Facility,Washington City,UT,E,37.1139225,-113.4789065,Public - credit card at all times
CNG,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.316229,-117.30313899999999,Private access only
CNG,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.222567,-117.39428999999998,Private access only
CNG,Camp Pendleton Marine Corps Base,Camp Pendleton,CA,E,33.396840000000005,-117.52603300000001,Private access only
CNG,Metropolitan Utilities District - I-80 Fuels,Omaha,NE,E,41.212819,-95.99700000000001,Public - credit card after hours
CNG,Metropolitan Utilities District,Omaha,NE,E,41.235084,-96.012438,Public - credit card at all times
E85,Meijer Gas #249,Delaware,OH,E,40.290455,-83.0313819,Public - see hours
E85,Giant Eagle GetGo,Lancaster,OH,E,39.773933,-82.619108,Public - see hours
E85,Full Circle Fuels,Oberlin,OH,E,41.287746999999996,-82.217184,Public - see hours
E85,Parker's #33,Bluffton,SC,E,32.262633,-80.9070564,Public - see hours
E85,Sheetz Store #407,Wytheville,VA,E,36.958909000000006,-81.09605,Public - see hours
E85,US Department of Energy - Richland,Richland,WA,E,46.550125,-119.55408100000001,Private access only
E85,Thornton's #310,Volo,IL,E,42.3236748,-88.16445709999999,Public - see hours
E85,Thornton's #88,Evansville,IN,E,37.9948335,-87.4749939,Public - see hours
E85,Meijer Gas #125,Fort Wayne,IN,E,41.0744075,-85.2162506,Public - see hours
E85,Thornton's #400,Greenwood,IN,E,39.59387279999999,-86.1032755,Public - see hours
E85,Thornton's #78,Terre Haute,IN,E,39.43431079999999,-87.33306230000001,Public - see hours
E85,Thornton's #53,Lexington,KY,E,38.041534000000006,-84.424696,Public - see hours
E85,Thornton's #25,Louisville,KY,E,38.208511,-85.668726,Public - see hours
E85,Thornton's #26,Louisville,KY,E,38.2388908,-85.4882377,Public - see hours
E85,North Lake Country Store - Marathon,Chelsea,MI,E,42.381565,-84.015979,Public - see hours
E85,Valero - Knight Enterprises,Southfield,MI,E,42.471863,-83.220383,Public - see hours
E85,Woods Express,Sedalia,MO,E,38.7041666,-93.2283825,Public - credit card after hours
E85,AM/PM BP,Atlanta,GA,E,33.8142248,-84.39205679999999,Public - see hours
E85,Parker's #34,Springfield,GA,E,32.351408,-81.29245,Public - see hours
ELEC,King County - Burien Transit Center,Burien,WA,E,47.4668311,-122.3391504,Public - card key at all times
ELEC,King County - Issaquah Highlands Park & Ride,Issaquah,WA,E,47.531064,-122.02325,Public - card key at all times
ELEC,King County - King County Van Distribution Center,Redmond,WA,E,47.6768315,-122.0917314,Private access only
ELEC,King County - Redmond Park & Ride,Redmond,WA,E,47.67668,-122.12406609999998,Public - card key at all times
ELEC,King County - Fauntleroy Ferry Dock,Seattle,WA,P,47.523191,-122.3940027,PLANNED - not yet accessible
ELEC,King County - Goat Hill Parking Garage,Seattle,WA,P,47.6033187,-122.32733950000001,PLANNED - not yet accessible
ELEC,King County - King Street Center Parking Garage,Seattle,WA,P,47.59916,-122.33126200000001,PLANNED - not yet accessible
ELEC,King County - Tukwila Sounder Station,Tukwila,WA,P,47.4613164,-122.23967809999999,PLANNED - not yet accessible
ELEC,Connecticut Legislative Office Building,Hartford,CT,P,41.763453600000005,-72.68545909999999,PLANNED - not yet accessible
ELEC,Northeast Utilities,Hartford,CT,E,41.7601948,-72.673489,Private access only
ELEC,Old Saybrook Inn,Old Saybrook,CT,P,41.2839495,-72.35135030000001,PLANNED - not yet accessible
ELEC,Charles Hotel - Harvard Square,Cambridge,MA,E,42.372258,-71.122667,Public - see hours
ELEC,Mathworks Headquarters,Natick,MA,P,42.2998216,-71.3503325,PLANNED - not yet accessible
ELEC,Northampton Parking Garage,Northampton,MA,P,42.317892,-72.62990699999999,PLANNED - not yet accessible
ELEC,Detroit Energy - Ann Arbor School District,Ann Arbor,MI,E,42.250333000000005,-83.73683129999999,Public - see hours
ELEC,Case Western Reserve University - Lot 29,Cleveland,OH,E,41.30249,-81.36346999999999,Public - see hours
ELEC,Case Western Reserve University - Lot 53,Cleveland,OH,E,41.501934999999996,-81.604924,Public - see hours
ELEC,Case Western Reserve University - Lot 55,Cleveland,OH,E,41.503651,-81.664204,Public - see hours
ELEC,Case Western Reserve University - Lot 8,Cleveland,OH,E,41.503696000000005,-81.604791,Public - see hours
ELEC,Case Western Reserve University - Lot 34,Cleveland,OH,E,41.507763,-81.60443199999999,Public - see hours
ELEC,Case Western Reserve University - Lot 61,Cleveland,OH,E,41.5078876,-81.60240470000001,Public - see hours
ELEC,Case Western Reserve University - Lot 2,Cleveland,OH,E,41.50699,-81.606708,Public - see hours
ELEC,Ohio State University Center for Automotive Research,Columbus,OH,E,39.997769,-83.03240699999999,Public - see hours
ELEC,King County - Eastgate Park & Ride,Bellevue,WA,E,47.579954799999996,-122.15138710000001,Public - card key at all times
ELEC,King County - Brickyard Park & Ride,Bothell,WA,E,47.740626500000005,-122.18918959999999,Public - card key at all times
CNG,County Road 22 - Encana,Fort Lupton,CO,E,40.093486,-104.810878,Private access only
CNG,Pit Stop Travel Center,Riverton,WY,E,43.015983,-108.378351,Public - credit card at all times
ELEC,Creekside Inn,Palo Alto,CA,E,37.41839981,-122.13542179999999,Public - see hours
ELEC,Seaport Boston Hotel,Boston,MA,E,42.34924,-71.04178,Public - see hours
ELEC,Mineta San Jose International Airport,San Jose,CA,E,37.36395,-121.92375,Public - see hours
ELEC,Olde Towne Youth Center - Gaithersburg,Gaithersburg,MD,E,39.14345,-77.187852,Public - see hours
ELEC,City of Columbia Municipal Parking Garage,Columbia,SC,E,34.0060011,-81.0371844,Public - see hours
ELEC,City of Columbia Municipal Parking Garage,Columbia,SC,E,34.0034834,-81.03634579999999,Public - see hours
ELEC,City of Columbia Municipal Parking Garage,Columbia,SC,E,34.008294799999994,-81.0422585,Public - see hours
ELEC,City of Columbia Municipal Parking Garage,Columbia,SC,E,34.0020836,-81.0407671,Public - see hours
ELEC,Greenville Zoo,Greenville,SC,E,34.847167999999996,-82.385809,Public - see hours
ELEC,Poinsett Municipal Parking Garage,Greenville,SC,E,34.849932700000004,-82.4004699,Public - see hours
ELEC,Spring Street Municipal Garage,Greenville,SC,E,34.8525025,-82.4321754,Public - see hours
ELEC,Church Street Municipal Garage,Greenville,SC,E,34.8530959,-82.3937934,Public - see hours
ELEC,City of Columbia Municipal Parking Garage,Columbia,SC,E,33.997713,-81.036136,Public - see hours
ELEC,Commons Municipal Parking Garage,Greenville,SC,E,34.8530224,-82.3953301,Public - see hours
ELEC,Liberty Municipal Parking Garage,Greenville,SC,E,34.8529998,-82.3952006,Public - see hours
ELEC,Richardson Municipal Parking Garage,Greenville,SC,E,34.852395,-82.4001385,Public - see hours
ELEC,Rock Hill Municipal Garage,Rock Hill,SC,E,34.924710600000004,-81.0277147,Public - see hours
ELEC,Cherry Park Parking Lot,Rock Hill,SC,E,34.9547886,-81.0132814,Public - see hours
